code,name,country,exchange,currency,type,market
PATI3,Panatlântica S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PATI4,Panatlântica S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
PCAR3,Companhia Brasileira de Distribuição,Brazil,SA,BRL,Common Stock,sa_stocks
PDGR3,PDG Realty S.A. Empreendimentos e Participações,Brazil,SA,BRL,Common Stock,sa_stocks
PETR3,Petróleo Brasileiro S.A. - Petrobras,Brazil,SA,BRL,Common Stock,sa_stocks
PETR4,Petróleo Brasileiro S.A. - Petrobras,Brazil,SA,BRL,Preferred Stock,sa_stocks
PETZ3,Pet Center Comércio e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PFRM3,Profarma Distribuidora de Produtos Farmacêuticos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PGMN3,Empreendimentos Pague Menos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PINE4,Banco Pine S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
PLAS3,Plascar Participações Industriais S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PLPL3,Plano & Plano Desenvolvimento Imobiliário S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PMAM3,Paranapanema S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PNVL3,Dimed S.A. Distribuidora de Medicamentos,Brazil,SA,BRL,Common Stock,sa_stocks
PNVL4,Dimed S.A. Distribuidora de Medicamentos,Brazil,SA,BRL,Preferred Stock,sa_stocks
POMO3,Marcopolo S.A,Brazil,SA,BRL,Common Stock,sa_stocks
POMO4,Marcopolo S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
POSI3,Positivo Tecnologia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
POWE3,Focus Energia Holding Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PRIO3,Petro Rio S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PRNR3,Priner Serviços Industriais S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PSSA3,Porto Seguro S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PTBL3,PBG S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PTNT3,Pettenati S.A. Industria Têxtil,Brazil,SA,BRL,Common Stock,sa_stocks
PTNT4,Pettenati S.A. Industria Têxtil,Brazil,SA,BRL,Preferred Stock,sa_stocks
QUAL3,Qualicorp Consultoria e Corretora de Seguros S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RADL3,Raia Drogasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RAIL3,Rumo S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RANI3,Irani Papel e Embalagem S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RAPT3,Randon S.A. Implementos e Participações,Brazil,SA,BRL,Common Stock,sa_stocks
RAPT4,Randon S.A. Implementos e Participações,Brazil,SA,BRL,Preferred Stock,sa_stocks
RCSL3,Recrusul S/A,Brazil,SA,BRL,Common Stock,sa_stocks
RCSL4,Recrusul S/A,Brazil,SA,BRL,Preferred Stock,sa_stocks
RDNI3,RNI Negócios Imobiliários S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RDOR3,Rede D'Or São Luiz S.A,Brazil,SA,BRL,Common Stock,sa_stocks
REDE3,Rede Energia Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RENT3,Localiza Rent a Car S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RLOG3,Cosan Logística S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RNEW3,Renova Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RNEW4,Renova Energia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
ROMI3,Indústrias Romi S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RPAD3,Alfa Holdings S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RPAD5,Alfa Holdings S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
RPAD6,Alfa Holdings S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
RPMG3,Refinaria de Petróleos de Manguinhos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RRRP3,3R Petroleum Óleo e Gás S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RSID3,Rossi Residencial S.A,Brazil,SA,BRL,Common Stock,sa_stocks
RSUL4,Metalúrgica Riosulense S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SANB3,Banco Santander (Brasil) S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SANB4,Banco Santander (Brasil) S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SAPR3,Companhia de Saneamento do Paraná - SANEPAR,Brazil,SA,BRL,Common Stock,sa_stocks
SAPR4,Companhia de Saneamento do Paraná - SANEPAR,Brazil,SA,BRL,Preferred Stock,sa_stocks
SBSP3,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,Brazil,SA,BRL,Common Stock,sa_stocks
SCAR3,São Carlos Empreendimentos e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SEER3,Ser Educacional S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SEQL3,Sequoia Logística e Transportes S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SGPS3,Springs Global Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SHOW3,T4F Entretenimento S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SHUL4,Schulz S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SLCE3,SLC Agrícola S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SLED3,Saraiva Livreiros S.A. - em Recuperação Judicial,Brazil,SA,BRL,Common Stock,sa_stocks
SLED4,Saraiva Livreiros S.A. - em Recuperação Judicial,Brazil,SA,BRL,Preferred Stock,sa_stocks
SMLL,BMF BOVESPA SMALL CAP INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
SMLS3,Smiles Fidelidade S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SMTO3,São Martinho S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SNSY5,Sansuy S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SOMA3,Grupo de Moda SOMA S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SOND5,Sondotécnica Engenharia de Solos S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SOND6,Sondotécnica Engenharia de Solos S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SPRI3,Springer S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SQIA3,Sinqia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
STBP3,Santos Brasil Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SULA3,Sul América S.A,Brazil,SA,BRL,Common Stock,sa_stocks
SULA4,Sul América S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
SUZB3,Suzano S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TAEE3,Transmissora Aliança de Energia Elétrica S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TAEE4,Transmissora Aliança de Energia Elétrica S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
TASA3,Taurus Armas S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TASA4,Taurus Armas S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
TCNO3,Tecnosolo Engenharia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TCNO4,Tecnosolo Engenharia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
TCSA3,Tecnisa S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TECN3,Technos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TEKA4,Teka Tecelagem Kuehnrich S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
TELB3,Telecomunicações Brasileiras S.A. - TELEBRÁS,Brazil,SA,BRL,Common Stock,sa_stocks
TELB4,Telecomunicações Brasileiras S.A. - TELEBRÁS,Brazil,SA,BRL,Preferred Stock,sa_stocks
TEND3,Construtora Tenda S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TESA12,TESA12,Brazil,SA,BRL,Common Stock,sa_stocks
TESA3,Terra Santa Agro S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TGMA3,Tegma Gestão Logística S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TIET3,AES Tietê Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TIET4,AES Tietê Energia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
TOTS3,TOTVS S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TPIS3,Triunfo Participações e Investimentos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TRIS3,Trisul S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TRPL3,CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TRPL4,CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
TUPY3,Tupy S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TXRX3,Têxtil Renauxview S.A,Brazil,SA,BRL,Common Stock,sa_stocks
TXRX4,Têxtil Renauxview S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
UCAS3,Unicasa Indústria de Móveis S.A,Brazil,SA,BRL,Common Stock,sa_stocks
UGPA3,Ultrapar Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
UNIP3,Unipar Carbocloro S.A,Brazil,SA,BRL,Common Stock,sa_stocks
UNIP5,Unipar Carbocloro S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
UNIP6,Unipar Carbocloro S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
USIM3,Usinas Siderúrgicas de Minas Gerais S.A,Brazil,SA,BRL,Common Stock,sa_stocks
USIM5,Usinas Siderúrgicas de Minas Gerais S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
USIM6,Usinas Siderúrgicas de Minas Gerais S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
VALE3,Vale S.A,Brazil,SA,BRL,Common Stock,sa_stocks
VAMO3,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A",Brazil,SA,BRL,Common Stock,sa_stocks
VIVA3,Vivara Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
VIVR3,Viver Incorporadora e Construtora S.A,Brazil,SA,BRL,Common Stock,sa_stocks
VIVT3,Telefônica Brasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
VLID3,Valid Soluções S.A,Brazil,SA,BRL,Common Stock,sa_stocks
VULC3,Vulcabras Azaleia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
VVAR3,Via Varejo S.A,Brazil,SA,BRL,Common Stock,sa_stocks
WEGE3,WEG S.A,Brazil,SA,BRL,Common Stock,sa_stocks
WEST3,Westwing Comércio Varejista S.A,Brazil,SA,BRL,Common Stock,sa_stocks
WHRL3,Whirlpool S.A,Brazil,SA,BRL,Common Stock,sa_stocks
WHRL4,Whirlpool S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
WIZS3,Wiz Soluções e Corretagem de Seguros S.A,Brazil,SA,BRL,Common Stock,sa_stocks
WLMM3,WLM Participações e Comércio de Máquinas e Veículos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
WLMM4,WLM Participações e Comércio de Máquinas e Veículos S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
WSON33,Wilson Sons Limited,Brazil,SA,BRL,Common Stock,sa_stocks
XPHT12,XP Hoteis Fundo De Investimento Imobiliario FII,Brazil,SA,BRL,Common Stock,sa_stocks
YDUQ3,Yduqs Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
